actor_update_margin_threshold,actor_update_support_mode,actor_update_topk,advantage_mean,behavior_temperature,checkpoint_path,checkpoint_sha256,clip_eps,config_key,config_key_label,config_path,count,delta_clip,delta_clip_coef,delta_l2_coef,delta_support_margin_threshold,delta_support_mode,delta_support_topk,entropy_coef,iteration,low_rank_flip_penalty_coef,low_rank_flip_topk,lr,negative_advantage_count,opponent_mode,outside_support_delta_mode,pilot_config_id,positive_advantage_count,ratio_mode,rerun_config_id,return_mean,rule_kl_coef,rule_score_scale,rule_score_scale_version,selected_prior_rank,source_config_id,support_policy_mode,teacher_confidence_gate,teacher_contract_version,teacher_entropy_max,teacher_margin_min,teacher_prior_agree_min,teacher_source,teacher_target_type,teacher_temperature,teacher_topk,teacher_version,terminal_reward_mean,topk_ranking_aux_coef,topk_ranking_aux_mode,topk_ranking_k,update_epochs,weak_margin_flip_penalty_coef,weak_margin_threshold,zero_advantage_count
0.75,all,3,0.09159004975349531,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,109,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,41,rulebase,zero,0,68,tempered_current_logits,0,-0.15376839130570036,0.001,0.25,keqingrl_rule_score_scale_v1,1,93,support-only-topk,True,keqingrl_topk_teacher_v1,0.8,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,-0.05045871559633028,0.03,teacher-ce,3,8,0.0,0.75,0
0.75,all,3,-0.018613171137747218,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,61,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,28,rulebase,zero,0,33,tempered_current_logits,0,-0.2606539756792491,0.001,0.25,keqingrl_rule_score_scale_v1,2,93,support-only-topk,True,keqingrl_topk_teacher_v1,0.8,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,-0.20491803278688525,0.03,teacher-ce,3,8,0.0,0.75,0
0.75,all,3,0.1271006669159289,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,54,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,19,rulebase,zero,0,35,tempered_current_logits,0,-0.1185917966067791,0.001,0.25,keqingrl_rule_score_scale_v1,3,93,support-only-topk,True,keqingrl_topk_teacher_v1,0.8,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,-0.018518518518518517,0.03,teacher-ce,3,8,0.0,0.75,0
0.75,all,3,1.3464930732686495,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,97,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,16,rulebase,zero,0,81,tempered_current_logits,0,-0.7309948537767548,0.001,0.25,keqingrl_rule_score_scale_v1,1,93,support-only-topk,True,keqingrl_topk_teacher_v1,0.8,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,0.04639175257731959,0.03,teacher-ce,3,8,0.0,0.75,0
0.75,all,3,1.2531500453831719,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,61,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,12,rulebase,zero,0,49,tempered_current_logits,0,-0.7743234536686882,0.001,0.25,keqingrl_rule_score_scale_v1,2,93,support-only-topk,True,keqingrl_topk_teacher_v1,0.8,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,-0.00819672131147541,0.03,teacher-ce,3,8,0.0,0.75,0
0.75,all,3,1.412286155870263,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,71,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,12,rulebase,zero,0,59,tempered_current_logits,0,-0.728262828689226,0.001,0.25,keqingrl_rule_score_scale_v1,3,93,support-only-topk,True,keqingrl_topk_teacher_v1,0.8,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,-0.1056338028169014,0.03,teacher-ce,3,8,0.0,0.75,0
0.75,all,3,1.2022284908780774,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,103,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.003,23,rulebase,zero,0,80,tempered_current_logits,0,-1.0525733186203299,0.001,0.25,keqingrl_rule_score_scale_v1,1,93,support-only-topk,True,keqingrl_topk_teacher_v1,0.8,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,-0.3640776699029126,0.03,teacher-ce,3,8,0.0,0.75,0
0.75,all,3,1.230665078572929,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,60,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.003,15,rulebase,zero,0,45,tempered_current_logits,0,-1.1021487673123678,0.001,0.25,keqingrl_rule_score_scale_v1,2,93,support-only-topk,True,keqingrl_topk_teacher_v1,0.8,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,-0.475,0.03,teacher-ce,3,8,0.0,0.75,0
0.75,all,3,1.1094607732330377,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,52,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.003,11,rulebase,zero,0,41,tempered_current_logits,0,-1.1085871188686445,0.001,0.25,keqingrl_rule_score_scale_v1,3,93,support-only-topk,True,keqingrl_topk_teacher_v1,0.8,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,-0.3942307692307692,0.03,teacher-ce,3,8,0.0,0.75,0
0.75,all,3,0.19282749962975393,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,106,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,33,rulebase,zero,1,73,tempered_current_logits,0,-0.06665178687083272,0.001,0.25,keqingrl_rule_score_scale_v1,1,93,support-only-topk,True,keqingrl_topk_teacher_v1,1.0,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,0.0660377358490566,0.03,teacher-ce,3,8,0.0,0.75,0
0.75,all,3,0.27995505664617787,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,62,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,15,rulebase,zero,1,47,tempered_current_logits,0,0.020811020967460448,0.001,0.25,keqingrl_rule_score_scale_v1,2,93,support-only-topk,True,keqingrl_topk_teacher_v1,1.0,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,0.18548387096774194,0.03,teacher-ce,3,8,0.0,0.75,0
0.75,all,3,0.32010974033790474,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,68,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,16,rulebase,zero,1,52,tempered_current_logits,0,0.041052629294640874,0.001,0.25,keqingrl_rule_score_scale_v1,3,93,support-only-topk,True,keqingrl_topk_teacher_v1,1.0,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,0.2426470588235294,0.03,teacher-ce,3,8,0.0,0.75,0
0.75,all,3,0.9324845771893466,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,95,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,19,rulebase,zero,1,76,tempered_current_logits,0,-0.7516041561176903,0.001,0.25,keqingrl_rule_score_scale_v1,1,93,support-only-topk,True,keqingrl_topk_teacher_v1,1.0,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,-0.16842105263157894,0.03,teacher-ce,3,8,0.0,0.75,0
0.75,all,3,1.3222371286091705,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,60,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,9,rulebase,zero,1,51,tempered_current_logits,0,-0.5234231034914653,0.001,0.25,keqingrl_rule_score_scale_v1,2,93,support-only-topk,True,keqingrl_topk_teacher_v1,1.0,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,0.03333333333333333,0.03,teacher-ce,3,8,0.0,0.75,0
0.75,all,3,0.7807853561004295,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,68,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,17,rulebase,zero,1,51,tempered_current_logits,0,-0.8465306491536253,0.001,0.25,keqingrl_rule_score_scale_v1,3,93,support-only-topk,True,keqingrl_topk_teacher_v1,1.0,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,-0.2867647058823529,0.03,teacher-ce,3,8,0.0,0.75,0
0.75,all,3,1.0509233534179419,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,107,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.003,20,rulebase,zero,1,87,tempered_current_logits,0,-0.7602707462333073,0.001,0.25,keqingrl_rule_score_scale_v1,1,93,support-only-topk,True,keqingrl_topk_teacher_v1,1.0,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,-0.10747663551401869,0.03,teacher-ce,3,8,0.0,0.75,0
0.75,all,3,1.131573073391337,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,64,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.003,14,rulebase,zero,1,50,tempered_current_logits,0,-0.7524876203387976,0.001,0.25,keqingrl_rule_score_scale_v1,2,93,support-only-topk,True,keqingrl_topk_teacher_v1,1.0,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,-0.1953125,0.03,teacher-ce,3,8,0.0,0.75,0
0.75,all,3,1.2026300942807486,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,66,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.003,10,rulebase,zero,1,56,tempered_current_logits,0,-0.7518655314589991,0.001,0.25,keqingrl_rule_score_scale_v1,3,93,support-only-topk,True,keqingrl_topk_teacher_v1,1.0,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,-0.12878787878787878,0.03,teacher-ce,3,8,0.0,0.75,0
